"","SAMPLID","LEN","CLEN"
"11785",20200702,215,5
"11786",20200703,155,9
"11787",20200702,220,1
"11788",20200702,225,3
"11789",20200703,160,6
"11790",20200703,165,7
"11791",20200703,170,13
"11792",20200703,175,20
"11793",20200703,180,21
"11794",20200703,185,21
"11795",20200703,190,10
"11796",20200703,195,11
"11797",20200703,200,13
"11798",20200703,205,14
"11799",20200703,210,8
"11800",20200703,215,9
"11801",20200909,230,2
"11802",20200909,235,2
"11803",20200909,240,5
"11804",20200909,245,16
"11805",20200909,250,22
"11806",20200909,255,18
"11807",20200909,260,35
"11808",20200909,265,32
"11809",20200909,270,31
"11810",20200909,275,22
"11811",20200909,280,22
"11812",20200909,285,16
"11813",20200909,290,17
"11814",20200909,295,7
"11815",20200909,300,3
"11816",20200909,310,1
"11817",20200910,240,3
"11818",20200910,245,4
"11819",20200910,250,16
"11820",20200910,255,8
"11821",20200910,260,26
"11822",20200910,265,13
"11823",20200910,270,20
"11824",20200910,275,7
"11825",20200910,280,11
"11826",20200910,285,11
"11827",20200910,290,13
"11828",20200910,295,5
"11829",20200910,300,11
"11830",20200910,305,1
"11831",20200910,320,1
"11832",20200911,230,1
"11833",20200911,235,2
"11834",20200911,240,6
"11835",20200911,245,7
"11836",20200911,250,31
"11837",20200911,255,22
"11838",20200911,260,25
"11839",20200911,265,27
"11840",20200911,270,43
"11841",20200911,275,20
"11842",20200911,280,18
"11843",20200911,285,8
"11844",20200911,290,7
"11845",20200911,295,5
"11846",20200911,300,6
"11847",20200911,305,2
"11848",20200912,240,1
"11849",20200912,245,1
"11850",20200912,250,15
"11851",20200912,255,6
"11852",20200912,260,23
"11853",20200912,265,9
"11854",20200912,270,19
"11855",20200912,275,4
"11856",20200912,280,20
"11857",20200912,285,9
"11858",20200912,290,19
"11859",20200912,295,6
"11860",20200912,300,12
"11861",20200912,310,5
"11862",20200912,315,1
"11863",20200913,230,7
"11864",20200913,235,6
"11865",20200913,240,10
"11866",20200913,245,11
"11867",20200913,250,21
"11868",20200913,255,23
"11869",20200913,260,35
"11870",20200913,265,24
"11871",20200913,270,20
"11872",20200913,275,16
"11873",20200913,280,20
"11874",20200913,285,12
"11875",20200913,290,6
"11876",20200913,295,5
"11877",20200913,300,5
"11878",20200913,305,1
"11879",20200913,310,1
"11880",20200914,230,5
"11881",20200914,235,2
"11882",20200914,240,8
"11883",20200914,245,12
"11884",20200914,250,16
"11885",20200914,255,11
"11886",20200914,260,13
"11887",20200914,265,15
"11888",20200914,270,10
"11889",20200914,275,15
"11890",20200914,280,14
"11891",20200914,285,13
"11892",20200914,290,9
"11893",20200914,295,4
"11894",20200914,300,1
"11895",20200915,240,3
"11896",20200915,245,6
"11897",20200915,250,12
"11898",20200915,255,21
"11899",20200915,260,35
"11900",20200915,265,28
"11901",20200915,270,27
"11902",20200915,275,23
"11903",20200915,280,25
"11904",20200915,285,11
"11905",20200915,290,18
"11906",20200915,295,7
"11907",20200915,300,4
"11908",20200916,235,1
"11909",20200916,240,7
"11910",20200916,245,9
"11911",20200916,250,18
"11912",20200916,255,32
"11913",20200916,260,26
"11914",20200916,265,37
"11915",20200916,270,23
"11916",20200916,275,22
"11917",20200916,280,22
"11918",20200916,285,9
"11919",20200916,290,10
"11920",20200916,295,4
"11921",20200916,300,2
"11922",20200916,305,2
"11923",20200917,280,29
"11924",20200917,270,9
"11925",20200917,275,6
"11926",20200917,285,24
"11927",20200917,290,40
"11928",20200917,295,9
"11929",20200917,300,27
"11930",20200917,305,2
"11931",20200917,310,3
"11932",20200917,315,1
"11933",20200918,250,1
"11934",20200918,260,3
"11935",20200918,265,2
"11936",20200918,270,5
"11937",20200918,275,5
"11938",20200918,280,29
"11939",20200918,285,22
"11940",20200918,290,33
"11941",20200918,295,17
"11942",20200918,300,22
"11943",20200918,310,11
"11944",20201105,235,3
"11945",20201105,240,3
"11946",20201105,245,1
"11947",20201105,250,2
"11948",20201105,255,6
"11949",20201105,260,16
"11950",20201105,265,18
"11951",20201105,270,19
"11952",20201105,275,14
"11953",20201105,280,31
"11954",20201105,285,8
"11955",20201105,290,20
"11956",20201105,295,5
"11957",20201105,300,3
"11958",20201105,305,1
"11959",20201106,240,1
"11960",20201106,245,2
"11961",20201106,250,3
"11962",20201106,255,3
"11963",20201106,260,11
"11964",20201106,265,20
"11965",20201106,270,36
"11966",20201106,275,33
"11967",20201106,280,32
"11968",20201106,285,22
"11969",20201106,290,26
"11970",20201106,295,18
"11971",20201106,300,12
"11972",20201106,305,4
"11973",20201106,310,1
"11974",20201106,315,1
"11975",20201128,250,1
"11976",20201128,255,1
"11977",20201128,260,3
"11978",20201128,265,9
"11979",20201128,270,25
"11980",20201128,275,29
"11981",20201128,280,34
"11982",20201128,285,27
"11983",20201128,290,21
"11984",20201128,295,11
"11985",20201128,300,3
"11986",20201128,305,3
"11987",20201128,310,1
"11988",20201129,225,1
"11989",20201129,230,1
"11990",20201129,235,1
"11991",20201129,240,1
"11992",20201129,245,10
"11993",20201129,250,2
"11994",20201129,255,11
"11995",20201129,260,10
"11996",20201129,265,20
"11997",20201129,270,20
"11998",20201129,275,13
"11999",20201129,280,11
"12000",20201129,285,3
"12001",20201129,290,1
"12002",20201130,255,2
"12003",20201130,260,1
"12004",20201128,245,1
"12005",20201130,265,3
"12006",20201130,270,8
"12007",20201130,275,26
"12008",20201130,280,26
"12009",20201130,285,39
"12010",20201130,290,24
"12011",20201130,295,23
"12012",20201130,300,7
"12013",20201130,305,1
"12014",20201130,310,1
"12015",20201130,315,0
"12016",20201131,200,1
"12017",20201131,205,0
"12018",20201131,210,0
"12019",20201131,215,1
"12020",20201131,220,0
"12021",20201131,225,0
"12022",20201131,230,0
"12023",20201131,235,1
"12024",20201131,240,1
"12025",20201131,245,6
"12026",20201131,250,18
"12027",20201131,255,10
"12028",20201131,260,19
"12029",20201131,265,7
"12030",20201131,270,17
"12031",20201131,275,10
"12032",20201131,280,10
"12033",20201131,285,5
"12034",20201131,290,2
"12035",20201131,295,1
"12036",20201132,225,1
"12037",20201132,230,0
"12038",20201132,235,2
"12039",20201132,240,3
"12040",20201132,245,2
"12041",20201132,250,6
"12042",20201132,255,14
"12043",20201132,260,7
"12044",20201132,265,14
"12045",20201132,270,20
"12046",20201132,275,18
"12047",20201132,280,12
"12048",20201132,285,2
"12049",20201133,245,1
"12050",20201133,255,1
"12051",20201133,260,2
"12052",20201133,265,10
"12053",20201133,270,23
"12054",20201133,275,26
"12055",20201133,280,35
"12056",20201133,285,38
"12057",20201133,290,27
"12058",20201133,295,36
"12059",20201133,300,19
"12060",20201133,305,17
"12061",20201133,310,0
"12062",20201133,315,0
"12063",20201133,320,2
"12064",20201134,230,1
"12065",20201134,235,0
"12066",20201134,240,2
"12067",20201134,245,3
"12068",20201134,250,12
"12069",20201134,255,7
"12070",20201134,260,12
"12071",20201134,265,17
"12072",20201134,270,13
"12073",20201134,275,20
"12074",20201134,280,9
"12075",20201134,285,8
"12076",20201134,290,0
"12077",20201134,295,0
"12078",20201134,300,0
"12079",20201134,305,1
"12080",20201135,225,1
"12081",20201135,235,1
"12082",20201135,240,0
"12083",20201135,245,1
"12084",20201135,250,2
"12085",20201135,255,10
"12086",20201135,260,7
"12087",20201135,265,20
"12088",20201135,270,18
"12089",20201135,275,25
"12090",20201135,280,20
"12091",20201135,285,19
"12092",20201135,290,5
"12093",20201135,295,5
"12094",20200044,265,8
"12095",20200044,270,3
"12096",20200044,275,5
"12097",20200044,280,3
"12098",20200045,175,3
"12099",20200045,180,1
"12100",20200045,185,4
"12101",20200045,190,3
"12102",20200045,195,4
"12103",20200045,200,7
"12104",20200045,205,6
"12105",20200045,210,9
"12106",20200045,215,6
"12107",20200045,220,14
"12108",20200045,225,15
"12109",20200045,230,16
"12110",20200045,235,15
"12111",20200045,240,24
"12112",20200045,245,14
"12113",20200045,250,9
"12114",20200045,255,4
"12115",20200045,260,3
"12116",20200045,265,2
"12117",20200045,270,2
"12118",20200045,280,1
"12119",20200046,175,3
"12120",20200046,180,4
"12121",20200046,185,5
"12122",20200046,190,6
"12123",20200046,195,6
"12124",20200046,200,9
"12125",20200046,205,8
"12126",20200046,210,16
"12127",20200046,215,12
"12128",20200046,220,19
"12129",20200046,225,20
"12130",20200046,230,21
"12131",20200046,235,23
"12132",20200046,240,29
"12133",20200046,245,19
"12134",20200046,250,12
"12135",20200046,255,10
"12136",20200046,260,4
"12137",20200046,265,2
"12138",20200046,270,3
"12139",20200046,275,1
"12140",20200046,280,2
"12141",20200690,300,1
"12142",20200154,270,6
"12143",20200241,215,1
"12144",20200241,225,1
"12145",20200241,230,7
"12146",20200241,235,6
"12147",20200241,240,9
"12148",20200241,245,8
"12149",20200241,250,16
"12150",20200241,255,17
"12151",20200241,260,17
"12152",20200241,265,12
"12153",20200241,270,21
"12154",20200241,275,6
"12155",20200241,280,16
"12156",20200241,285,11
"12157",20200131,210,2
"12158",20200131,215,1
"12159",20200131,220,3
"12160",20200131,225,3
"12161",20200131,230,11
"12162",20200131,235,10
"12163",20200131,240,18
"12164",20200131,245,29
"12165",20200131,250,38
"12166",20200131,255,33
"12167",20200131,260,23
"12168",20200131,265,15
"12169",20200131,270,10
"12170",20200131,275,9
"12171",20200131,280,9
"12172",20200131,285,8
"12173",20200131,290,3
"12174",20200131,295,2
"12175",20200131,300,2
"12176",20200132,230,1
"12177",20200132,245,1
"12178",20200132,250,6
"12179",20200132,255,3
"12180",20200132,260,9
"12181",20200132,265,7
"12182",20200132,270,22
"12183",20200132,275,9
"12184",20200132,280,28
"12185",20200132,285,8
"12186",20200132,290,26
"12187",20200132,295,6
"12188",20200132,300,8
"12189",20200132,305,4
"12190",20200132,310,8
"12191",20200132,315,2
"12192",20200132,320,2
"12193",20200133,240,1
"12194",20200133,245,6
"12195",20200133,250,10
"12196",20200133,255,16
"12197",20200133,260,13
"12198",20200133,265,17
"12199",20200133,270,18
"12200",20200133,275,31
"12201",20200133,280,24
"12202",20200133,285,23
"12203",20200133,290,19
"12204",20200133,295,12
"12205",20200133,300,12
"12206",20200133,305,9
"12207",20200133,310,2
"12208",20200133,315,1
"12209",20200134,205,1
"12210",20200134,215,1
"12211",20200134,220,2
"12212",20200134,225,3
"12213",20200134,230,6
"12214",20200134,235,8
"12215",20200134,240,24
"12216",20200134,245,34
"12217",20200134,250,27
"12218",20200134,255,11
"12219",20200134,260,17
"12220",20200134,265,12
"12221",20200134,270,4
"12222",20200134,275,3
"12223",20200134,280,3
"12224",20200135,210,3
"12225",20200135,235,3
"12226",20200135,240,21
"12227",20200135,245,25
"12228",20200135,250,32
"12229",20200135,255,39
"12230",20200135,260,22
"12231",20200135,265,15
"12232",20200135,270,6
"12233",20200135,275,10
"12234",20200135,280,12
"12235",20200135,285,3
"12236",20200135,290,3
"12237",20200135,295,6
"12238",20200136,150,1
"12239",20200136,155,1
"12240",20200136,160,6
"12241",20200136,165,1
"12242",20200136,170,3
"12243",20200136,175,4
"12244",20200136,180,8
"12245",20200136,185,6
"12246",20200136,190,11
"12247",20200136,195,15
"12248",20200136,200,16
"12249",20200136,205,11
"12250",20200136,210,11
"12251",20200136,215,6
"12252",20200136,220,8
"12253",20200136,225,15
"12254",20200136,230,10
"12255",20200136,235,6
"12256",20200136,240,5
"12257",20200136,245,4
"12258",20200136,250,4
"12259",20200136,260,4
"12260",20200136,265,1
"12261",20200137,145,1
"12262",20200137,150,1
"12263",20200137,155,2
"12264",20200137,160,5
"12265",20200137,165,1
"12266",20200137,170,5
"12267",20200137,175,5
"12268",20200137,180,12
"12269",20200137,185,3
"12270",20200137,190,27
"12271",20200137,195,22
"12272",20200137,200,28
"12273",20200137,205,25
"12274",20200137,210,21
"12275",20200137,215,5
"12276",20200137,220,6
"12277",20200137,225,4
"12278",20200137,230,10
"12279",20200137,245,5
"12280",20200137,250,5
"12281",20200137,235,3
"12282",20200137,255,1
"12283",20200138,260,6
"12284",20200138,265,9
"12285",20200138,270,14
"12286",20200138,275,25
"12287",20200138,280,23
"12288",20200138,285,24
"12289",20200138,290,16
"12290",20200138,295,12
"12291",20200138,300,8
"12292",20200138,305,9
"12293",20200138,310,9
"12294",20200138,315,6
"12295",20200139,250,4
"12296",20200139,255,2
"12297",20200139,260,6
"12298",20200139,265,8
"12299",20200139,270,20
"12300",20200139,275,29
"12301",20200139,280,25
"12302",20200139,285,22
"12303",20200139,290,24
"12304",20200139,295,15
"12305",20200139,300,9
"12306",20200139,305,16
"12307",20200139,310,10
"12308",20200139,315,4
"12309",20200139,320,3
"12310",20200139,325,1
"12311",20200139,345,2
"12312",20200140,240,3
"12313",20200140,245,1
"12314",20200140,250,4
"12315",20200140,255,2
"12316",20200140,260,13
"12317",20200140,265,12
"12318",20200140,270,22
"12319",20200140,275,8
"12320",20200140,280,32
"12321",20200140,285,9
"12322",20200140,290,23
"12323",20200140,295,1
"12324",20200140,300,8
"12325",20200140,305,4
"12326",20200140,310,3
"12327",20200140,320,3
"12328",20200140,325,1
"12329",20200140,330,1
"12330",20200141,250,2
"12331",20200141,255,2
"12332",20200141,260,8
"12333",20200141,265,7
"12334",20200141,270,21
"12335",20200141,275,11
"12336",20200141,280,40
"12337",20200141,285,7
"12338",20200141,290,28
"12339",20200141,295,4
"12340",20200141,300,13
"12341",20200141,305,1
"12342",20200141,310,5
"12343",20200141,315,1
"12344",20200141,325,2
"12345",20200141,330,1
"12346",20200074,175,1
"12347",20200074,185,2
"12348",20200074,190,3
"12349",20200074,195,3
"12350",20200074,200,6
"12351",20200074,205,4
"12352",20200074,210,3
"12353",20200074,215,7
"12354",20200074,220,9
"12355",20200074,225,12
"12356",20200074,230,11
"12357",20200074,235,12
"12358",20200074,240,10
"12359",20200074,245,14
"12360",20200074,250,9
"12361",20200074,255,9
"12362",20200074,260,11
"12363",20200074,265,8
"12364",20200074,270,4
"12365",20200074,275,7
"12366",20200074,280,4
"12367",20200074,285,3
"12368",20200074,290,1
"12369",20200074,295,1
"12370",20200074,305,1
"12371",20200075,175,1
"12372",20200075,180,1
"12373",20200075,185,2
"12374",20200075,190,4
"12375",20200075,195,3
"12376",20200075,200,5
"12377",20200075,205,5
"12378",20200075,210,4
"12379",20200075,215,8
"12380",20200075,220,11
"12381",20200075,225,14
"12382",20200075,230,18
"12383",20200075,235,18
"12384",20200075,240,17
"12385",20200075,245,21
"12386",20200075,250,14
"12387",20200075,255,15
"12388",20200075,260,13
"12389",20200075,265,9
"12390",20200075,270,7
"12391",20200075,275,6
"12392",20200075,280,5
"12393",20200075,285,3
"12394",20200075,290,1
"12395",20200075,295,2
"12396",20200076,145,1
"12397",20200076,160,2
"12398",20200076,170,1
"12399",20200076,175,1
"12400",20200076,180,7
"12401",20200076,185,4
"12402",20200076,190,3
"12403",20200076,195,6
"12404",20200076,200,4
"12405",20200076,205,6
"12406",20200076,210,9
"12407",20200076,215,5
"12408",20200076,220,6
"12409",20200076,225,14
"12410",20200076,230,17
"12411",20200076,235,13
"12412",20200076,240,8
"12413",20200076,245,8
"12414",20200076,250,12
"12415",20200076,255,11
"12416",20200076,260,3
"12417",20200076,265,6
"12418",20200076,275,3
"12419",20200077,160,1
"12420",20200077,165,1
"12421",20200077,170,2
"12422",20200077,175,1
"12423",20200077,180,6
"12424",20200077,185,5
"12425",20200077,190,7
"12426",20200077,195,8
"12427",20200077,200,6
"12428",20200077,205,10
"12429",20200077,210,9
"12430",20200077,215,11
"12431",20200077,220,18
"12432",20200077,225,24
"12433",20200077,230,23
"12434",20200077,235,18
"12435",20200077,240,14
"12436",20200077,245,15
"12437",20200077,250,14
"12438",20200077,255,10
"12439",20200077,260,4
"12440",20200077,265,1
"12441",20200078,160,2
"12442",20200078,165,1
"12443",20200078,170,2
"12444",20200078,175,3
"12445",20200078,180,8
"12446",20200078,185,7
"12447",20200078,190,6
"12448",20200078,195,5
"12449",20200078,200,9
"12450",20200078,205,9
"12451",20200078,210,7
"12452",20200078,215,8
"12453",20200078,220,8
"12454",20200078,225,13
"12455",20200078,230,15
"12456",20200078,235,12
"12457",20200078,240,7
"12458",20200078,245,4
"12459",20200078,250,13
"12460",20200078,255,10
"12461",20200078,260,7
"12462",20200078,265,5
"12463",20200078,270,2
"12464",20200078,275,3
"12465",20200078,280,1
"12466",20200079,160,2
"12467",20200079,165,1
"12468",20200079,170,2
"12469",20200079,175,3
"12470",20200079,180,8
"12471",20200079,185,8
"12472",20200079,190,7
"12473",20200079,195,9
"12474",20200079,200,11
"12475",20200079,205,13
"12476",20200079,210,7
"12477",20200079,215,10
"12478",20200079,220,18
"12479",20200079,225,20
"12480",20200079,230,25
"12481",20200079,235,22
"12482",20200079,240,19
"12483",20200079,245,13
"12484",20200079,250,10
"12485",20200079,255,10
"12486",20200079,260,8
"12487",20200079,265,6
"12488",20200079,270,3
"12489",20200079,275,3
"12490",20200079,280,2
"12491",20200080,215,2
"12492",20200080,220,4
"12493",20200080,225,24
"12494",20200080,230,22
"12495",20200080,235,23
"12496",20200080,240,31
"12497",20200080,245,27
"12498",20200080,250,28
"12499",20200080,255,16
"12500",20200080,260,14
"12501",20200080,265,8
"12502",20200080,270,3
"12503",20200080,275,1
"12504",20200080,285,3
"12505",20200081,220,1
"12506",20201041,195,15
"12507",20201041,200,39
"12508",20201041,205,24
"12509",20201041,210,29
"12510",20201041,215,16
"12511",20201041,220,15
"12512",20201041,225,1
"12513",20201041,230,2
"12514",20201041,235,1
"12515",20201041,240,3
"12516",20201042,190,1
"12517",20201042,180,3
"12518",20201042,185,5
"12519",20201042,195,13
"12520",20201042,200,5
"12521",20201042,205,21
"12522",20201042,210,13
"12523",20201042,215,40
"12524",20201042,220,24
"12525",20201042,225,30
"12526",20201042,230,8
"12527",20201042,235,15
"12528",20201042,240,2
"12529",20201042,245,10
"12530",20201042,250,2
"12531",20201043,170,7
"12532",20201043,175,3
"12533",20201043,180,29
"12534",20201043,185,8
"12535",20201043,190,25
"12536",20201043,195,21
"12537",20201043,200,31
"12538",20201043,205,27
"12539",20201043,210,26
"12540",20200455,245,4
"12541",20200455,250,4
"12542",20200455,255,6
"12543",20200455,260,12
"12544",20200455,265,16
"12545",20200455,270,18
"12546",20200455,275,22
"12547",20200455,280,28
"12548",20200455,285,9
"12549",20200455,290,12
"12550",20200455,295,7
"12551",20200455,300,7
"12552",20200455,305,6
"12553",20200455,310,5
"12554",20200455,320,1
"12555",20200455,325,1
"12556",20200456,245,2
"12557",20200456,250,9
"12558",20200456,255,1
"12559",20200456,260,19
"12560",20200456,265,18
"12561",20200241,290,7
"12562",20200241,295,3
"12563",20200241,300,3
"12564",20200242,245,1
"12565",20200242,250,1
"12566",20200242,255,3
"12567",20200242,260,16
"12568",20200242,265,36
"12569",20200242,270,33
"12570",20200242,275,33
"12571",20200242,280,30
"12572",20200242,285,28
"12573",20200242,290,29
"12574",20200242,295,3
"12575",20200242,300,3
"12576",20200242,305,1
"12577",20200242,310,1
"12578",20200243,220,1
"12579",20200243,225,1
"12580",20200243,230,6
"12581",20200243,235,2
"12582",20200243,240,11
"12583",20200243,245,15
"12584",20200243,250,26
"12585",20200243,255,38
"12586",20200243,260,25
"12587",20200243,265,26
"12588",20200243,270,26
"12589",20200243,275,20
"12590",20200243,280,16
"12591",20200243,285,5
"12592",20200243,290,5
"12593",20200243,295,2
"12594",20200243,300,1
"12595",20200244,245,1
"12596",20200244,250,5
"12597",20200244,255,6
"12598",20200244,260,32
"12599",20200244,265,18
"12600",20200244,270,21
"12601",20200244,275,17
"12602",20200244,280,23
"12603",20200244,285,12
"12604",20200244,290,10
"12605",20200244,295,2
"12606",20200244,300,3
"12607",20200245,235,1
"12608",20200245,240,2
"12609",20200245,245,9
"12610",20200245,250,34
"12611",20200245,255,26
"12612",20200245,260,36
"12613",20200245,265,47
"12614",20200245,270,36
"12615",20200245,275,31
"12616",20200245,280,16
"12617",20200245,285,11
"12618",20200245,290,5
"12619",20200245,295,3
"12620",20200245,300,1
"12621",20200246,250,6
"12622",20200246,255,6
"12623",20200246,260,16
"12624",20200246,265,14
"12625",20200246,270,27
"12626",20200246,275,11
"12627",20200246,280,31
"12628",20200246,285,14
"12629",20200246,290,13
"12630",20200246,295,1
"12631",20200246,300,7
"12632",20200246,305,2
"12633",20200246,310,2
"12634",20200247,230,1
"12635",20200247,245,1
"12636",20200247,250,8
"12637",20200247,255,13
"12638",20200247,260,17
"12639",20200247,265,12
"12640",20200247,270,20
"12641",20200247,275,19
"12642",20200247,280,18
"12643",20200247,285,5
"12644",20200247,290,10
"12645",20200247,295,1
"12646",20200247,300,2
"12647",20200248,225,2
"12648",20200248,230,1
"12649",20200248,235,1
"12650",20200248,240,3
"12651",20200248,245,10
"12652",20200248,250,31
"12653",20200248,255,27
"12654",20200248,260,41
"12655",20200248,265,35
"12656",20200248,270,25
"12657",20200248,275,28
"12658",20200248,280,27
"12659",20200248,285,9
"12660",20200248,290,4
"12661",20200248,295,1
"12662",20200248,300,1
"12663",20200248,305,2
"12664",20200248,310,1
"12665",20200249,230,1
"12666",20200249,240,3
"12667",20200249,245,7
"12668",20200249,250,17
"12669",20200249,255,21
"12670",20200249,260,22
"12671",20200249,265,34
"12672",20200249,270,33
"12673",20200249,275,29
"12674",20200249,280,18
"12675",20200249,285,12
"12676",20200249,290,3
"12677",20200249,295,2
"12678",20200249,300,2
"12679",20200250,225,2
"12680",20200250,230,4
"12681",20200250,235,4
"12682",20200250,240,12
"12683",20200250,245,23
"12684",20200250,250,39
"12685",20200250,255,35
"12686",20200250,260,31
"12687",20200250,265,15
"12688",20200250,270,14
"12689",20200250,275,12
"12690",20200250,280,11
"12691",20200250,285,2
"12692",20200250,290,1
"12693",20200250,295,1
"12694",20200251,250,25
"12695",20200251,235,1
"12696",20200251,240,2
"12697",20200251,245,4
"12698",20200251,255,10
"12699",20200251,260,26
"12700",20200251,265,12
"12701",20200251,270,32
"12702",20200251,275,11
"12703",20200251,280,23
"12704",20200251,285,6
"12705",20200251,290,4
"12706",20200251,295,1
"12707",20200444,210,3
"12708",20200444,235,6
"12709",20200444,240,5
"12710",20200444,245,5
"12711",20200444,250,15
"12712",20200444,255,16
"12713",20200444,260,20
"12714",20200444,265,15
"12715",20200444,270,16
"12716",20200444,275,13
"12717",20200444,280,16
"12718",20200444,285,12
"12719",20200444,290,9
"12720",20200444,295,5
"12721",20200444,300,4
"12722",20200444,305,1
"12723",20200444,310,1
"12724",20200444,325,1
"12725",20200445,225,1
"12726",20200445,235,5
"12727",20200445,240,9
"12728",20200445,245,8
"12729",20200445,250,17
"12730",20200445,255,23
"12731",20200445,260,23
"12732",20200445,265,22
"12733",20200445,270,22
"12734",20200445,275,21
"12735",20200445,280,20
"12736",20200445,285,15
"12737",20200445,290,12
"12738",20200445,295,9
"12739",20200445,300,6
"12740",20200445,305,2
"12741",20200445,310,1
"12742",20200445,320,1
"12743",20200445,325,2
"12744",20200446,245,3
"12745",20200446,250,7
"12746",20200446,255,12
"12747",20200446,260,13
"12748",20200446,265,16
"12749",20200446,270,24
"12750",20200446,275,29
"12751",20200446,280,24
"12752",20200446,285,13
"12753",20200446,290,7
"12754",20200446,295,7
"12755",20200446,300,3
"12756",20200446,305,4
"12757",20200446,310,1
"12758",20200446,315,1
"12759",20200447,245,7
"12760",20200447,230,3
"12761",20200447,215,1
"12762",20200447,250,11
"12763",20200447,240,2
"12764",20200447,255,16
"12765",20200447,260,17
"12766",20200447,265,24
"12767",20200447,270,27
"12768",20200447,275,30
"12769",20200447,280,26
"12770",20200447,285,15
"12771",20200447,290,9
"12772",20200447,295,8
"12773",20200447,300,6
"12774",20200447,305,5
"12775",20200447,310,1
"12776",20200447,315,2
"12777",20200448,235,1
"12778",20200448,240,2
"12779",20200448,245,2
"12780",20200448,250,8
"12781",20200448,255,7
"12782",20200448,260,18
"12783",20200448,265,17
"12784",20200448,270,27
"12785",20200448,275,20
"12786",20200448,280,17
"12787",20200448,285,5
"12788",20200448,290,16
"12789",20200448,295,3
"12790",20200448,300,3
"12791",20200448,305,2
"12792",20200448,310,1
"12793",20200448,315,1
"12794",20200449,230,1
"12795",20200449,235,1
"12796",20200449,240,3
"12797",20200449,245,3
"12798",20200449,250,5
"12799",20200449,255,8
"12800",20200449,260,15
"12801",20200449,265,21
"12802",20200449,270,19
"12803",20200449,275,19
"12804",20200449,280,26
"12805",20200449,285,10
"12806",20200449,290,7
"12807",20200449,295,2
"12808",20200449,300,5
"12809",20200449,305,1
"12810",20200449,310,3
"12811",20200449,315,1
"12812",20200450,240,3
"12813",20200450,245,4
"12814",20200450,250,12
"12815",20200450,255,11
"12816",20200450,260,19
"12817",20200450,265,23
"12818",20200450,270,34
"12819",20200450,275,25
"12820",20200450,280,22
"12821",20200450,285,13
"12822",20200450,290,12
"12823",20200450,295,10
"12824",20200450,300,4
"12825",20200450,305,3
"12826",20200450,310,5
"12827",20200450,315,3
"12828",20200450,320,2
"12829",20200450,325,1
"12830",20200451,240,3
"12831",20200451,245,6
"12832",20200451,250,8
"12833",20200451,255,8
"12834",20200451,260,13
"12835",20200451,265,15
"12836",20200451,270,24
"12837",20200451,275,16
"12838",20200451,280,25
"12839",20200451,285,8
"12840",20200451,290,12
"12841",20200451,295,3
"12842",20200451,300,4
"12843",20200451,305,1
"12844",20200514,270,41
"12845",20200514,275,36
"12846",20200514,280,30
"12847",20200514,285,21
"12848",20200514,290,20
"12849",20200514,295,5
"12850",20200514,300,7
"12851",20200514,305,1
"12852",20200514,310,3
"12853",20200514,315,1
"12854",20200514,320,3
"12855",20200514,330,1
"12856",20200515,235,1
"12857",20200515,240,1
"12858",20200515,245,6
"12859",20200515,250,9
"12860",20200515,255,8
"12861",20200515,260,20
"12862",20200515,265,16
"12863",20200515,270,23
"12864",20200515,275,20
"12865",20200515,280,25
"12866",20200515,285,11
"12867",20200515,290,8
"12868",20200515,295,2
"12869",20200515,305,3
"12870",20200515,310,2
"12871",20200515,315,1
"12872",20200043,260,11
"12873",20200043,265,6
"12874",20200043,270,1
"12875",20200043,280,5
"12876",20200043,295,1
"12877",20200043,310,1
"12878",20200044,175,1
"12879",20200044,180,4
"12880",20200044,185,6
"12881",20200044,190,8
"12882",20200044,195,11
"12883",20200044,200,5
"12884",20200044,205,4
"12885",20200044,210,3
"12886",20200044,215,3
"12887",20200044,220,10
"12888",20200044,225,12
"12889",20200044,230,15
"12890",20200044,235,17
"12891",20200044,240,28
"12892",20200044,245,25
"12893",20200044,250,19
"12894",20200044,255,12
"12895",20200044,260,9
"12896",20200747,145,18
"12897",20200747,150,28
"12898",20200747,155,18
"12899",20200747,160,28
"12900",20200747,165,20
"12901",20200747,170,24
"12902",20200747,175,21
"12903",20200747,180,42
"12904",20200747,185,23
"12905",20200747,190,25
"12906",20200747,195,16
"12907",20200747,200,14
"12908",20200747,205,10
"12909",20200747,210,11
"12910",20200747,215,3
"12911",20200747,220,1
"12912",20200747,250,1
"12913",20200747,265,2
"12914",20200747,280,1
"12915",20200748,155,33
"12916",20200748,160,15
"12917",20200748,165,23
"12918",20200748,170,8
"12919",20200748,175,40
"12920",20200748,180,5
"12921",20200748,185,10
"12922",20200748,190,20
"12923",20200748,195,5
"12924",20200748,200,10
"12925",20200749,180,15
"12926",20200749,185,20
"12927",20200749,190,17
"12928",20200749,195,40
"12929",20200749,200,24
"12930",20200749,205,25
"12931",20200749,210,15
"12932",20200749,215,12
"12933",20200749,220,3
"12934",20200749,225,2
"12935",20200750,150,23
"12936",20200750,155,27
"12937",20200750,160,15
"12938",20200750,165,35
"12939",20200750,170,33
"12940",20200750,175,18
"12941",20200750,180,20
"12942",20200751,155,25
"12943",20200751,160,16
"12944",20200751,165,18
"12945",20200751,170,13
"12946",20200751,175,11
"12947",20200751,180,30
"12948",20200751,185,27
"12949",20200751,190,13
